 Daily soil water balance output for Water Surface in 186_Yolo DAU_Co within 05_Sacramento River for WY 2015,,,,,,,,,,,,,,,,,,,,,,,Annual and in-season monthly output for Water Surface in 186_Yolo DAU_Co within 05_Sacramento River for WY 2015,,,,,
Year,Mon,Day,DOY, Area,OKc,IKc,CCKc,ETo,Kc,ETc,Pcp,Er,Spg,Espg,SWD,SWDx,FC,PWP,SWC, YT ,NA,,Year,Mon, Area,ETo,ETc,ETc
 #  , # , # ,  #,Acres,   ,   ,    , mm,mm, mm, mm,mm, mm, mm , mm, mm ,mm, mm, mm, mm, mm,,#  , # , Acres, mm, mm,acre-ft
2014,10,1,274,4126,0.56,1.1,0,6.18,1.1,6.8,0,0,0,0,0,0,0,0,0,0,0,,2014,10,4126,103.42,113.78,1540.21
2014,10,2,275,4126,0.52,1.1,0,4.2,1.1,4.62,0,0,0,0,0,0,0,0,0,0,0,,2014,11,4126,43.39,49.06,664.11
2014,10,3,276,4126,0.48,1.1,0,4.14,1.1,4.55,0,0,0,0,0,0,0,0,0,0,0,,2014,12,4126,32.08,37.19,503.43
2014,10,4,277,4126,0.45,1.1,0,4.18,1.1,4.6,0,0,0,0,0,0,0,0,0,0,0,,2015,1,4126,33.25,36.63,495.85
2014,10,5,278,4126,0.43,1.1,0,4.06,1.1,4.47,0,0,0,0,0,0,0,0,0,0,0,,2015,2,4126,56.91,63.04,853.36
2014,10,6,279,4126,0.41,1.1,0,4.12,1.1,4.53,0,0,0,0,0,0,0,0,0,0,0,,2015,3,4126,104.95,115.47,1563.09
2014,10,7,280,4126,0.39,1.1,0,4.25,1.1,4.68,0,0,0,0,0,0,0,0,0,0,0,,2015,4,4126,140.99,155.15,2100.23
2014,10,8,281,4126,0.37,1.1,0,4.81,1.1,5.29,0,0,0,0,0,0,0,0,0,0,0,,2015,5,4126,160.57,176.66,2391.40
2014,10,9,282,4126,0.35,1.1,0,4.33,1.1,4.76,0,0,0,0,0,0,0,0,0,0,0,,2015,6,4126,209.56,230.55,3120.90
2014,10,10,283,4126,0.34,1.1,0,3.77,1.1,4.15,0,0,0,0,0,0,0,0,0,0,0,,2015,7,4126,216.77,238.46,3227.97
2014,10,11,284,4126,0.33,1.1,0,3.53,1.1,3.88,0,0,0,0,0,0,0,0,0,0,0,,2015,8,4126,196.26,215.90,2922.58
2014,10,12,285,4126,0.32,1.1,0,6.72,1.1,7.39,0,0,0,0,0,0,0,0,0,0,0,,2015,9,4126,150.85,165.92,2246.02
