 Daily soil water balance output for Pasture in 185_Alameda DAU_Co within 06_San Joaquin River for WY 2015,,,,,,,,,,,,,,,,,,,,,,,Annual and in-season monthly output for Pasture at 185_Alameda DAU_Co within 06_San Joaquin River for WY 2015,,,,,
Year,Mon,Day,DOY, Area,OKc,IKc,CCKc,ETo,Kc,ETc,Pcp,Er,Spg,Espg,SWD,SWDx,FC,PWP,SWC, YT ,NA,,Year,Mon, Area,ETo,ETc,ETc
 #  , # , # ,  #,Acres,   ,   ,    , mm,mm, mm, mm,mm, mm, mm , mm, mm ,mm, mm, mm, mm, mm,,#  , # , Acres, mm, mm,acre-ft
2014,10,1,274,298,0.08,0.95,0,5.32,0.95,5.05,0,0,0,0,41.77,50.86,214.58,107.29,172.81,163.72,0,,2014,10,298,100.62,95.60,93.47
2014,10,2,275,298,0.08,0.95,0,4.09,0.95,3.89,0,0,0,0,45.65,50.86,214.58,107.29,168.93,163.72,0,,2014,11,298,44.55,47.14,46.09
2014,10,3,276,298,0.08,0.95,0,4.19,0.95,3.98,0,0,0,0,49.63,50.86,214.58,107.29,164.95,163.72,0,,2014,12,298,32.61,36.53,35.72
2014,10,4,277,298,0.08,0.95,0,4.16,0.95,3.95,0,0,0,0,0,50.86,214.58,107.29,214.58,163.72,53.58,,2015,1,298,32.17,30.59,29.91
2014,10,5,278,298,0.08,0.95,0,4.02,0.95,3.82,0,0,0,0,3.82,50.86,214.58,107.29,210.76,163.72,0,,2015,2,298,56.25,55.28,54.05
2014,10,6,279,298,0.08,0.95,0,3.98,0.95,3.78,0,0,0,0,7.6,50.86,214.58,107.29,206.98,163.72,0,,2015,3,298,102.43,98.56,96.36
2014,10,7,280,298,0.08,0.95,0,4.04,0.95,3.84,0,0,0,0,11.44,50.86,214.58,107.29,203.14,163.72,0,,2015,4,298,135.20,129.71,126.82
2014,10,8,281,298,0.08,0.95,0,4.82,0.95,4.58,0,0,0,0,16.02,50.86,214.58,107.29,198.56,163.72,0,,2015,5,298,148.97,141.94,138.77
2014,10,9,282,298,0.08,0.95,0,4.07,0.95,3.87,0,0,0,0,19.88,50.86,214.58,107.29,194.7,163.72,0,,2015,6,298,193.42,183.75,179.65
2014,10,10,283,298,0.08,0.95,0,3.48,0.95,3.31,0,0,0,0,23.19,50.86,214.58,107.29,191.39,163.72,0,,2015,7,298,200.86,190.84,186.58
2014,10,11,284,298,0.08,0.95,0,3.42,0.95,3.25,0,0,0,0,26.44,50.86,214.58,107.29,188.14,163.72,0,,2015,8,298,184.58,175.34,171.43
2014,10,12,285,298,0.08,0.95,0,5.74,0.95,5.45,0,0,0,0,31.89,50.86,214.58,107.29,182.69,163.72,0,,2015,9,298,143.41,136.24,133.20
2014,10,13,286,298,0.08,0.95,0,3.97,0.95,3.77,0,0,0,0,35.66,50.86,214.58,107.29,178.92,163.72,0,,,,,,,
2014,10,14,287,298,0.08,0.95,0,3.13,0.95,2.97,0,0,0,0,38.64,50.86,214.58,107.29,175.94,163.72,0,,,,,,,
2014,10,15,288,298,0.08,0.95,0,2.43,0.95,2.31,0,0,0,0,40.95,50.86,214.58,107.29,173.63,163.72,0,,,,,,,
2014,10,16,289,298,0.08,0.95,0,2.72,0.95,2.58,0,0,0,0,43.53,50.86,214.58,107.29,171.05,163.72,0,,,,,,,
2014,10,17,290,298,0.08,0.95,0,2.53,0.95,2.4,0,0,0,0,45.93,50.86,214.58,107.29,168.65,163.72,0,,,,,,,
2014,10,18,291,298,0.08,0.95,0,2.88,0.95,2.74,0,0,0,0,48.67,50.86,214.58,107.29,165.91,163.72,0,,,,,,,
2014,10,19,292,298,0.08,0.95,0,2.84,0.95,2.7,0,0,0,0,0,50.86,214.58,107.29,214.58,163.72,51.37,,,,,,,
2014,10,20,293,298,0.08,0.95,0,2.22,0.95,2.11,0,0,0,0,2.11,50.86,214.58,107.29,212.47,163.72,0,,,,,,,
2014,10,21,294,298,0.08,0.95,0,2.7,0.95,2.57,0,0,0,0,4.67,50.86,214.58,107.29,209.91,163.72,0,,,,,,,
2014,10,22,295,298,0.08,0.95,0,2.55,0.95,2.42,0,0,0,0,7.1,50.86,214.58,107.29,207.48,163.72,0,,,,,,,
2014,10,23,296,298,0.08,0.95,0,2.57,0.95,2.44,0,0,0,0,9.54,50.86,214.58,107.29,205.04,163.72,0,,,,,,,
2014,10,24,297,298,0.08,0.95,0,2.55,0.95,2.42,0,0,0,0,11.96,50.86,214.58,107.29,202.62,163.72,0,,,,,,,
2014,10,25,298,298,0.08,0.95,0,2.29,0.95,2.18,0,0,0,0,14.14,50.86,214.58,107.29,200.44,163.72,0,,,,,,,
2014,10,26,299,298,0.08,0.95,0,2.69,0.95,2.56,1.42,1.42,0,0,15.27,50.86,214.58,107.29,199.31,163.72,0,,,,,,,
2014,10,27,300,298,0.08,0.95,0,2.51,0.95,2.38,0,0,0,0,17.66,50.86,214.58,107.29,196.92,163.72,0,,,,,,,
2014,10,28,301,298,0.08,0.95,0,2.39,0.95,2.27,0,0,0,0,19.93,50.86,214.58,107.29,194.65,163.72,0,,,,,,,
2014,10,29,302,298,0.08,0.95,0,2.5,0.95,2.38,0,0,0,0,22.3,50.86,214.58,107.29,192.28,163.72,0,,,,,,,
2014,10,30,303,298,0.08,0.95,0,2.44,0.95,2.32,0,0,0,0,24.62,50.86,214.58,107.29,189.96,163.72,0,,,,,,,
2014,10,31,304,298,0.08,0.95,0,1.38,0.95,1.31,0,0,0,0,25.93,50.86,214.58,107.29,188.65,163.72,0,,,,,,,
2014,11,1,305,298,1.15,0.95,0,1.85,1.15,2.12,8.58,8.58,0,0,19.47,50.86,214.58,107.29,195.11,163.72,0,,,,,,,
2014,11,2,306,298,1.14,0.95,0,2.15,1.14,2.45,0,0,0,0,21.92,50.86,214.58,107.29,192.66,163.72,0,,,,,,,
2014,11,3,307,298,1.14,0.95,0,1.8,1.14,2.06,0,0,0,0,23.98,50.86,214.58,107.29,190.6,163.72,0,,,,,,,
2014,11,4,308,298,1.01,0.95,0,1.77,1.01,1.79,0,0,0,0,25.77,50.86,214.58,107.29,188.81,163.72,0,,,,,,,
2014,11,5,309,298,0.9,0.95,0,1.98,0.95,1.88,0,0,0,0,27.65,50.86,214.58,107.29,186.93,163.72,0,,,,,,,
2014,11,6,310,298,0.82,0.95,0,1.93,0.95,1.83,0,0,0,0,29.48,50.86,214.58,107.29,185.1,163.72,0,,,,,,,
2014,11,7,311,298,0.76,0.95,0,1.95,0.95,1.85,0,0,0,0,31.33,50.86,214.58,107.29,183.24,163.72,0,,,,,,,
2014,11,8,312,298,0.71,0.95,0,1.88,0.95,1.79,0,0,0,0,33.12,50.86,214.58,107.29,181.46,163.72,0,,,,,,,
2014,11,9,313,298,0.67,0.95,0,1.83,0.95,1.74,0,0,0,0,34.86,50.86,214.58,107.29,179.72,163.72,0,,,,,,,
2014,11,10,314,298,0.64,0.95,0,1.78,0.95,1.69,0,0,0,0,36.55,50.86,214.58,107.29,178.03,163.72,0,,,,,,,
2014,11,11,315,298,0.62,0.95,0,1.54,0.95,1.46,0,0,0,0,38.01,50.86,214.58,107.29,176.57,163.72,0,,,,,,,
2014,11,12,316,298,0.59,0.95,0,1.6,0.95,1.52,0,0,0,0,39.53,50.86,214.58,107.29,175.05,163.72,0,,,,,,,
2014,11,13,317,298,1.18,0.95,0,1.12,1.18,1.32,5.87,5.87,0,0,34.98,50.86,214.58,107.29,179.6,163.72,0,,,,,,,
2014,11,14,318,298,1.17,0.95,0,1.44,1.17,1.68,1.23,1.23,0,0,35.43,50.86,214.58,107.29,179.15,163.72,0,,,,,,,
2014,11,15,319,298,1.17,0.95,0,1.36,1.17,1.59,0,0,0,0,37.02,50.86,214.58,107.29,177.56,163.72,0,,,,,,,
2014,11,16,320,298,1.16,0.95,0,1.9,1.16,2.21,0,0,0,0,39.23,50.86,214.58,107.29,175.35,163.72,0,,,,,,,
2014,11,17,321,298,1.02,0.95,0,1.77,1.02,1.8,0,0,0,0,41.03,50.86,214.58,107.29,173.55,163.72,0,,,,,,,
2014,11,18,322,298,0.94,0.95,0,1.33,0.95,1.26,0,0,0,0,42.29,50.86,214.58,107.29,172.29,163.72,0,,,,,,,
2014,11,19,323,298,0.88,0.95,0,1.19,0.95,1.13,0,0,0,0,43.42,50.86,214.58,107.29,171.16,163.72,0,,,,,,,
2014,11,20,324,298,1.19,0.95,0,0.65,1.19,0.78,2.25,2.25,0,0,41.95,50.86,214.58,107.29,172.63,163.72,0,,,,,,,
2014,11,21,325,298,1.18,0.95,0,0.94,1.18,1.11,4.75,4.75,0,0,38.31,50.86,214.58,107.29,176.27,163.72,0,,,,,,,
2014,11,22,326,298,1.18,0.95,0,1.28,1.18,1.5,0.01,0.01,0,0,39.8,50.86,214.58,107.29,174.78,163.72,0,,,,,,,
2014,11,23,327,298,1.16,0.95,0,1.59,1.16,1.84,3.94,3.94,0,0,37.7,50.86,214.58,107.29,176.88,163.72,0,,,,,,,
2014,11,24,328,298,1.16,0.95,0,1.4,1.16,1.62,0,0,0,0,39.33,50.86,214.58,107.29,175.25,163.72,0,,,,,,,
2014,11,25,329,298,1.16,0.95,0,1.29,1.16,1.5,0,0,0,0,40.83,50.86,214.58,107.29,173.75,163.72,0,,,,,,,
2014,11,26,330,298,1.16,0.95,0,1.32,1.16,1.54,0,0,0,0,42.36,50.86,214.58,107.29,172.22,163.72,0,,,,,,,
2014,11,27,331,298,1.07,0.95,0,1.23,1.07,1.32,0,0,0,0,43.68,50.86,214.58,107.29,170.9,163.72,0,,,,,,,
2014,11,28,332,298,0.99,0.95,0,1.19,0.99,1.18,0,0,0,0,44.86,50.86,214.58,107.29,169.72,163.72,0,,,,,,,
2014,11,29,333,298,0.95,0.95,0,0.8,0.95,0.76,0.41,0.41,0,0,45.21,50.86,214.58,107.29,169.37,163.72,0,,,,,,,
2014,11,30,334,298,1.19,0.95,0,0.69,1.19,0.82,2.78,2.78,0,0,43.26,50.86,214.58,107.29,171.32,163.72,0,,,,,,,
2014,12,1,335,298,1.18,0.95,0,0.96,1.18,1.13,12.37,12.37,0,0,32.02,50.86,214.58,107.29,182.56,163.72,0,,,,,,,
2014,12,2,336,298,1.2,0.95,0,0.62,1.2,0.74,10.99,10.99,0,0,21.77,50.86,214.58,107.29,192.81,163.72,0,,,,,,,
2014,12,3,337,298,1.17,0.95,0,1.24,1.17,1.45,28.92,23.22,0,0,0,50.86,214.58,107.29,214.58,163.72,0,,,,,,,
