 Daily soil water balance output for Water Surface in 185_Alameda DAU_Co within 06_San Joaquin River for WY 2015,,,,,,,,,,,,,,,,,,,,,,,Annual and in-season monthly output for Water Surface at 185_Alameda DAU_Co within 06_San Joaquin River for WY 2015,,,,,
Year,Mon,Day,DOY, Area,OKc,IKc,CCKc,ETo,Kc,ETc,Pcp,Er,Spg,Espg,SWD,SWDx,FC,PWP,SWC, YT ,NA,,Year,Mon, Area,ETo,ETc,ETc
 #  , # , # ,  #,Acres,   ,   ,    , mm,mm, mm, mm,mm, mm, mm , mm, mm ,mm, mm, mm, mm, mm,,#  , # , Acres, mm, mm,acre-ft
2014,10,1,274,45,0.08,1.1,0,5.32,1.1,5.85,0,0,0,0,0,0,0,0,0,0,0,,2014,10,45,100.62,110.68,16.34
2014,10,2,275,45,0.08,1.1,0,4.09,1.1,4.5,0,0,0,0,0,0,0,0,0,0,0,,2014,11,45,44.55,50.29,7.42
2014,10,3,276,45,0.08,1.1,0,4.19,1.1,4.61,0,0,0,0,0,0,0,0,0,0,0,,2014,12,45,32.61,37.75,5.57
2014,10,4,277,45,0.08,1.1,0,4.16,1.1,4.58,0,0,0,0,0,0,0,0,0,0,0,,2015,1,45,32.17,35.40,5.23
2014,10,5,278,45,0.08,1.1,0,4.02,1.1,4.42,0,0,0,0,0,0,0,0,0,0,0,,2015,2,45,56.25,62.32,9.20
2014,10,6,279,45,0.08,1.1,0,3.98,1.1,4.38,0,0,0,0,0,0,0,0,0,0,0,,2015,3,45,102.43,112.76,16.65
2014,10,7,280,45,0.08,1.1,0,4.04,1.1,4.44,0,0,0,0,0,0,0,0,0,0,0,,2015,4,45,135.20,148.75,21.96
2014,10,8,281,45,0.08,1.1,0,4.82,1.1,5.3,0,0,0,0,0,0,0,0,0,0,0,,2015,5,45,148.97,163.88,24.19
2014,10,9,282,45,0.08,1.1,0,4.07,1.1,4.48,0,0,0,0,0,0,0,0,0,0,0,,2015,6,45,193.42,212.79,31.42
2014,10,10,283,45,0.08,1.1,0,3.48,1.1,3.83,0,0,0,0,0,0,0,0,0,0,0,,2015,7,45,200.86,220.98,32.63
2014,10,11,284,45,0.08,1.1,0,3.42,1.1,3.76,0,0,0,0,0,0,0,0,0,0,0,,2015,8,45,184.58,203.02,29.97
2014,10,12,285,45,0.08,1.1,0,5.74,1.1,6.31,0,0,0,0,0,0,0,0,0,0,0,,2015,9,45,143.41,157.79,23.30
2014,10,13,286,45,0.08,1.1,0,3.97,1.1,4.37,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,14,287,45,0.08,1.1,0,3.13,1.1,3.44,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,15,288,45,0.08,1.1,0,2.43,1.1,2.67,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,16,289,45,0.08,1.1,0,2.72,1.1,2.99,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,17,290,45,0.08,1.1,0,2.53,1.1,2.78,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,18,291,45,0.08,1.1,0,2.88,1.1,3.17,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,19,292,45,0.08,1.1,0,2.84,1.1,3.12,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,20,293,45,0.08,1.1,0,2.22,1.1,2.44,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,21,294,45,0.08,1.1,0,2.7,1.1,2.97,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,22,295,45,0.08,1.1,0,2.55,1.1,2.81,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,23,296,45,0.08,1.1,0,2.57,1.1,2.83,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,24,297,45,0.08,1.1,0,2.55,1.1,2.81,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,25,298,45,0.08,1.1,0,2.29,1.1,2.52,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,26,299,45,0.08,1.1,0,2.69,1.1,2.96,1.42,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,27,300,45,0.08,1.1,0,2.51,1.1,2.76,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,28,301,45,0.08,1.1,0,2.39,1.1,2.63,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,29,302,45,0.08,1.1,0,2.5,1.1,2.75,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,30,303,45,0.08,1.1,0,2.44,1.1,2.68,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
