 Daily soil water balance output for Pasture in 186_Sacramento DAU_Co within 05_Sacramento River for WY 2015,,,,,,,,,,,,,,,,,,,,,,,Annual and in-season monthly output for Pasture in 186_Sacramento DAU_Co within 05_Sacramento River for WY 2015,,,,,
Year,Mon,Day,DOY, Area,OKc,IKc,CCKc,ETo,Kc,ETc,Pcp,Er,Spg,Espg,SWD,SWDx,FC,PWP,SWC, YT ,NA,,Year,Mon, Area,ETo,ETc,ETc
 #  , # , # ,  #,Acres,   ,   ,    , mm,mm, mm, mm,mm, mm, mm , mm, mm ,mm, mm, mm, mm, mm,,#  , # , Acres, mm, mm,acre-ft
2014,10,1,274,10805,0.57,0.95,0,5.96,0.95,5.66,0,0,0,0,25.66,61.19,254.81,127.41,229.15,193.62,0,,2014,10,10805,103.02,97.87,3469.44
2014,10,2,275,10805,0.52,0.95,0,4.15,0.95,3.94,0,0,0,0,29.6,61.19,254.81,127.41,225.21,193.62,0,,2014,11,10805,43.68,46.65,1653.72
2014,10,3,276,10805,0.48,0.95,0,4.14,0.95,3.93,0,0,0,0,33.54,61.19,254.81,127.41,221.28,193.62,0,,2014,12,10805,32.29,36.90,1308.09
2014,10,4,277,10805,0.45,0.95,0,4.17,0.95,3.96,0,0,0,0,37.5,61.19,254.81,127.41,217.31,193.62,0,,2015,1,10805,32.29,30.71,1088.65
2014,10,5,278,10805,0.43,0.95,0,4.03,0.95,3.83,0,0,0,0,41.33,61.19,254.81,127.41,213.49,193.62,0,,2015,2,10805,56.46,55.46,1966.03
2014,10,6,279,10805,0.41,0.95,0,4.09,0.95,3.89,0,0,0,0,45.21,61.19,254.81,127.41,209.6,193.62,0,,2015,3,10805,104.49,100.08,3547.78
2014,10,7,280,10805,0.39,0.95,0,4.24,0.95,4.03,0,0,0,0,49.24,61.19,254.81,127.41,205.57,193.62,0,,2015,4,10805,140.05,134.33,4761.93
2014,10,8,281,10805,0.37,0.95,0,4.92,0.95,4.67,0,0,0,0,53.92,61.19,254.81,127.41,200.9,193.62,0,,2015,5,10805,157.44,149.59,5302.89
2014,10,9,282,10805,0.36,0.95,0,4.33,0.95,4.11,0,0,0,0,58.03,61.19,254.81,127.41,196.78,193.62,0,,2015,6,10805,206.92,196.60,6969.37
