 Daily soil water balance output for Other Deciduous in 186_Sacramento DAU_Co within 05_Sacramento River for WY 2015,,,,,,,,,,,,,,,,,,,,,,,Annual and in-season monthly output  for Other Deciduous in 186_Sacramento DAU_Co within 05_Sacramento River for WY 2015,,,,,,,
Year,Mon,Day,DOY, Area,OKc,IKc,CCKc,ETo,Kc,ETc,Pcp,Er,Spg,Espg,SWD,SWDx,FC,PWP,SWC, YT ,NA,,Year,Mon, Area,ETo,ETc,ETc,ETc,ETc
 #  , # , # ,  #,Acres,   ,   ,    , mm,mm, mm, mm,mm, mm, mm , mm, mm ,mm, mm, mm, mm, mm,,#  , # , Acres, mm, mm,acre-ft, mm,acre-ft
2014,10,1,274,505,0.57,0.91,0,5.96,0.91,5.45,0,0,0,0,33.51,123.07,492.27,246.14,458.77,369.21,0,,2014,10,505,103.02,89.20,147.79,89.22,147.82
2014,10,2,275,505,0.52,0.91,0,4.15,0.91,3.78,0,0,0,0,37.28,123.07,492.27,246.14,454.99,369.21,0,,2014,11,505,43.68,43.33,71.79,0,0.00
2014,10,3,276,505,0.48,0.91,0,4.14,0.91,3.75,0,0,0,0,41.03,123.07,492.27,246.14,451.24,369.21,0,,2014,12,505,32.29,36.63,60.69,0,0.00
2014,10,4,277,505,0.45,0.9,0,4.17,0.9,3.76,0,0,0,0,44.79,123.07,492.27,246.14,447.48,369.21,0,,2015,1,505,32.29,18.19,30.14,0,0.00
2014,10,5,278,505,0.43,0.9,0,4.03,0.9,3.62,0,0,0,0,48.42,123.07,492.27,246.14,443.86,369.21,0,,2015,2,505,56.46,36.47,60.42,0,0.00
2014,10,6,279,505,0.41,0.89,0,4.09,0.89,3.66,0,0,0,0,52.08,123.07,492.27,246.14,440.2,369.21,0,,2015,3,505,104.49,72.42,119.99,72.42,119.99
2014,10,7,280,505,0.39,0.89,0,4.24,0.89,3.78,0,0,0,0,55.85,123.07,492.27,246.14,436.42,369.21,0,,2015,4,505,140.05,119.91,198.67,119.94,198.72
2014,10,8,281,505,0.37,0.89,0,4.92,0.89,4.36,0,0,0,0,60.22,123.07,492.27,246.14,432.06,369.21,0,,2015,5,505,157.44,158.75,263.02,158.75,263.02
2014,10,9,282,505,0.36,0.88,0,4.33,0.88,3.82,0,0,0,0,64.04,123.07,492.27,246.14,428.23,369.21,0,,2015,6,505,206.92,217.27,359.98,217.27,359.98
2014,10,10,283,505,0.34,0.88,0,3.75,0.88,3.3,0,0,0,0,67.34,123.07,492.27,246.14,424.93,369.21,0,,2015,7,505,214.06,224.78,372.42,224.76,372.39
2014,10,11,284,505,0.33,0.88,0,3.53,0.88,3.09,0,0,0,0,70.43,123.07,492.27,246.14,421.84,369.21,0,,2015,8,505,194.99,204.42,338.69,204.41,338.67
2014,10,12,285,505,0.32,0.87,0,6.45,0.87,5.62,0,0,0,0,76.06,123.07,492.27,246.14,416.22,369.21,0,,2015,9,505,149.52,145.86,241.66,145.88,241.70
