 Daily soil water balance output for Olives in 185_San Joaquin DAU_Co within 06_San Joaquin River for WY 2015,,,,,,,,,,,,,,,,,,,,,,,Annual and in-season monthly output  for Olives in 185_San Joaquin DAU_Co within 06_San Joaquin River for WY 2015,,,,,
Year,Mon,Day,DOY, Area,OKc,IKc,CCKc,ETo,Kc,ETc,Pcp,Er,Spg,Espg,SWD,SWDx,FC,PWP,SWC, YT ,NA,,Year,Mon, Area,ETo,ETc,ETc
 #  , # , # ,  #,Acres,   ,   ,    , mm,mm, mm, mm,mm, mm, mm , mm, mm ,mm, mm, mm, mm, mm,,#  , # , Acres, mm, mm,acre-ft
2014,10,1,274,1367,0.08,0.7,0,5.64,0.7,3.95,0,0,0,0,110.88,163.89,655.55,327.77,544.66,491.66,0,,2014,10,1367,104.06,72.84,326.68
2014,10,2,275,1367,0.08,0.7,0,4.13,0.7,2.89,0,0,0,0,113.78,163.89,655.55,327.77,541.77,491.66,0,,2014,11,1367,44.11,44.05,197.56
2014,10,3,276,1367,0.08,0.7,0,4.17,0.7,2.92,0,0,0,0,116.69,163.89,655.55,327.77,538.85,491.66,0,,2014,12,1367,32.86,35.82,160.65
2014,10,4,277,1367,0.08,0.7,0,4.22,0.7,2.95,0,0,0,0,119.65,163.89,655.55,327.77,535.9,491.66,0,,2015,1,1367,31.82,22.30,100.01
2014,10,5,278,1367,0.08,0.7,0,4.07,0.7,2.85,0,0,0,0,122.5,163.89,655.55,327.77,533.05,491.66,0,,2015,2,1367,55.90,44.36,198.95
2014,10,6,279,1367,0.08,0.7,0,4.12,0.7,2.88,0,0,0,0,125.38,163.89,655.55,327.77,530.17,491.66,0,,2015,3,1367,105.04,76.65,343.77
2014,10,7,280,1367,0.08,0.7,0,4.3,0.7,3.01,0,0,0,0,128.39,163.89,655.55,327.77,527.16,491.66,0,,2015,4,1367,139.80,104.35,468.00
2014,10,8,281,1367,0.08,0.7,0,5.11,0.7,3.58,0,0,0,0,131.97,163.89,655.55,327.77,523.58,491.66,0,,2015,5,1367,156.12,109.31,490.25
2014,10,9,282,1367,0.08,0.7,0,4.37,0.7,3.06,0,0,0,0,135.03,163.89,655.55,327.77,520.52,491.66,0,,2015,6,1367,205.59,143.95,645.60
2014,10,10,283,1367,0.08,0.7,0,3.76,0.7,2.63,0,0,0,0,137.66,163.89,655.55,327.77,517.89,491.66,0,,2015,7,1367,212.75,148.94,667.98
2014,10,11,284,1367,0.08,0.7,0,3.57,0.7,2.5,0,0,0,0,140.16,163.89,655.55,327.77,515.39,491.66,0,,2015,8,1367,195.07,136.58,612.55
2014,10,12,285,1367,0.08,0.7,0,6.1,0.7,4.27,0,0,0,0,144.43,163.89,655.55,327.77,511.12,491.66,0,,2015,9,1367,149.12,104.41,468.27
2014,10,13,286,1367,0.08,0.7,0,4.07,0.7,2.85,0,0,0,0,147.28,163.89,655.55,327.77,508.27,491.66,0,,,,,,,
2014,10,14,287,1367,0.08,0.7,0,3.32,0.7,2.32,0,0,0,0,149.6,163.89,655.55,327.77,505.95,491.66,0,,,,,,,
2014,10,15,288,1367,0.08,0.7,0,2.48,0.7,1.74,0,0,0,0,151.34,163.89,655.55,327.77,504.21,491.66,0,,,,,,,
2014,10,16,289,1367,0.08,0.7,0,2.77,0.7,1.94,0,0,0,0,153.28,163.89,655.55,327.77,502.27,491.66,0,,,,,,,
2014,10,17,290,1367,0.08,0.7,0,2.57,0.7,1.8,0,0,0,0,155.08,163.89,655.55,327.77,500.47,491.66,0,,,,,,,
