 Daily soil water balance output for Riparian in 186_Yolo DAU_Co within 05_Sacramento River for WY 2015,,,,,,,,,,,,,,,,,,,,,,,Annual and in-season monthly output  for Riparian in 186_Yolo DAU_Co within 05_Sacramento River for WY 2015,,,,,
Year,Mon,Day,DOY, Area,OKc,IKc,CCKc,ETo,Kc,ETc,Pcp,Er,Spg,Espg,SWD,SWDx,FC,PWP,SWC, YT ,NA,,Year,Mon, Area,ETo,ETc,ETc
 #  , # , # ,  #,Acres,   ,   ,    , mm,mm, mm, mm,mm, mm, mm , mm, mm ,mm, mm, mm, mm, mm,,#  , # , Acres, mm, mm,acre-ft
2014,10,1,274,79,0.56,1.1,0,6.18,1.1,6.8,0,0,0,0,0,0,0,0,0,0,0,,2014,10,79,103.42,109.52,28.39
2014,10,2,275,79,0.52,1.1,0,4.2,1.1,4.61,0,0,0,0,0,0,0,0,0,0,0,,2014,11,79,43.39,46.68,12.10
2014,10,3,276,79,0.48,1.09,0,4.14,1.09,4.53,0,0,0,0,0,0,0,0,0,0,0,,2014,12,79,32.08,35.10,9.10
2014,10,4,277,79,0.45,1.09,0,4.18,1.09,4.56,0,0,0,0,0,0,0,0,0,0,0,,2015,1,79,33.25,26.62,6.90
2014,10,5,278,79,0.43,1.09,0,4.06,1.09,4.41,0,0,0,0,0,0,0,0,0,0,0,,2015,2,79,56.91,49.09,12.72
2014,10,6,279,79,0.41,1.08,0,4.12,1.08,4.46,0,0,0,0,0,0,0,0,0,0,0,,2015,3,79,104.95,85.93,22.27
2014,10,7,280,79,0.39,1.08,0,4.25,1.08,4.59,0,0,0,0,0,0,0,0,0,0,0,,2015,4,79,140.99,122.77,31.82
2014,10,8,281,79,0.37,1.08,0,4.81,1.08,5.18,0,0,0,0,0,0,0,0,0,0,0,,2015,5,79,160.57,151.85,39.36
2014,10,9,282,79,0.35,1.07,0,4.33,1.07,4.65,0,0,0,0,0,0,0,0,0,0,0,,2015,6,79,209.56,219.61,56.92
2014,10,10,283,79,0.34,1.07,0,3.77,1.07,4.04,0,0,0,0,0,0,0,0,0,0,0,,2015,7,79,216.77,238.39,61.79
2014,10,11,284,79,0.33,1.07,0,3.53,1.07,3.77,0,0,0,0,0,0,0,0,0,0,0,,2015,8,79,196.26,215.87,55.95
2014,10,12,285,79,0.32,1.06,0,6.72,1.06,7.15,0,0,0,0,0,0,0,0,0,0,0,,2015,9,79,150.85,165.92,43.00
2014,10,13,286,79,0.31,1.06,0,4.16,1.06,4.41,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,14,287,79,0.3,1.06,0,3.14,1.06,3.32,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,15,288,79,0.3,1.05,0,2.28,1.05,2.4,1.75,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,16,289,79,0.29,1.05,0,2.67,1.05,2.8,0.08,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,17,290,79,0.29,1.05,0,2.51,1.05,2.63,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,18,291,79,0.29,1.04,0,2.9,1.04,3.03,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,19,292,79,0.28,1.04,0,3.02,1.04,3.14,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,20,293,79,0.28,1.04,0,2.28,1.04,2.37,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,21,294,79,0.27,1.03,0,2.62,1.03,2.71,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,22,295,79,0.27,1.03,0,2.57,1.03,2.65,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,23,296,79,0.27,1.03,0,2.45,1.03,2.52,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,24,297,79,0.26,1.02,0,2.62,1.02,2.68,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,25,298,79,0.26,1.02,0,2.31,1.02,2.36,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,26,299,79,0.26,1.02,0,2.62,1.02,2.67,2.42,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,27,300,79,0.26,1.01,0,2.46,1.01,2.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,28,301,79,0.25,1.01,0,2.35,1.01,2.38,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,29,302,79,0.25,1.01,0,2.4,1.01,2.42,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,30,303,79,0.25,1,0,2.55,1,2.56,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,31,304,79,0.25,1,0,1.22,1,1.22,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,1,305,79,1.15,1,0,1.85,1.15,2.12,9.51,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,2,306,79,1.14,0.99,0,2.22,1.14,2.53,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,3,307,79,1.14,0.99,0,1.82,1.14,2.08,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,4,308,79,1.01,0.99,0,1.76,1.01,1.77,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,5,309,79,0.91,0.98,0,1.77,0.98,1.74,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,6,310,79,0.82,0.98,0,1.95,0.98,1.91,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,7,311,79,0.76,0.98,0,2.02,0.98,1.98,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,8,312,79,0.71,0.97,0,1.91,0.97,1.86,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,9,313,79,0.67,0.97,0,1.87,0.97,1.82,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,10,314,79,0.63,0.97,0,2.04,0.97,1.97,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,11,315,79,0.61,0.96,0,1.51,0.96,1.46,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,12,316,79,0.59,0.96,0,1.4,0.96,1.35,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,13,317,79,1.18,0.96,0,0.94,1.18,1.11,3.18,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,14,318,79,1.17,0.95,0,1.24,1.17,1.45,2.3,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,15,319,79,1.17,0.95,0,1.23,1.17,1.44,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,16,320,79,1.16,0.95,0,2.03,1.16,2.35,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,17,321,79,1.11,0.95,0,1.87,1.11,2.07,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,18,322,79,1,0.94,0,1.42,1,1.42,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,19,323,79,0.95,0.94,0,1,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,20,324,79,1.19,0.94,0,0.63,1.19,0.75,3.48,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,21,325,79,1.19,0.93,0,0.77,1.19,0.92,4.74,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,22,326,79,1.18,0.93,0,1.08,1.18,1.28,0.6,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,23,327,79,1.16,0.93,0,1.44,1.16,1.67,1.87,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,24,328,79,1.16,0.92,0,1.37,1.16,1.59,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,25,329,79,1.17,0.92,0,1.22,1.17,1.42,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,26,330,79,1.17,0.92,0,1.16,1.17,1.35,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,27,331,79,1.11,0.91,0,1.2,1.11,1.33,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,28,332,79,1.02,0.91,0,1.15,1.02,1.18,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,29,333,79,1.19,0.91,0,0.86,1.19,1.02,4.67,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,11,30,334,79,1.19,0.9,0,0.66,1.19,0.79,6.84,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,1,335,79,1.18,0.9,0,1.03,1.18,1.21,3.4,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,2,336,79,1.19,0.9,0,0.67,1.19,0.8,1.57,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,3,337,79,1.18,0.89,0,1.07,1.18,1.26,42.83,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,4,338,79,1.18,0.89,0,1.07,1.18,1.26,23.53,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,5,339,79,1.18,0.89,0,0.94,1.18,1.11,0.2,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,6,340,79,1.18,0.88,0,1.08,1.18,1.27,3.02,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,7,341,79,1.18,0.88,0,0.8,1.18,0.95,0.51,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,8,342,79,1.18,0.88,0,0.83,1.18,0.98,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,9,343,79,1.19,0.87,0,0.69,1.19,0.82,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,10,344,79,1.19,0.87,0,0.97,1.19,1.15,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,11,345,79,1.18,0.87,0,1.19,1.18,1.41,0.75,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,12,346,79,1.2,0.86,0,0.6,1.2,0.72,73.65,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,13,347,79,1.19,0.86,0,0.67,1.19,0.8,1.55,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,14,348,79,1.19,0.86,0,0.69,1.19,0.82,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,15,349,79,1.19,0.85,0,0.87,1.19,1.03,5.34,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,16,350,79,1.17,0.85,0,1.18,1.17,1.38,10.1,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,17,351,79,1.18,0.85,0,0.96,1.18,1.13,14.67,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,18,352,79,1.18,0.84,0,0.91,1.18,1.08,2.9,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,19,353,79,1.19,0.84,0,0.81,1.19,0.96,0.09,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,20,354,79,1.19,0.84,0,0.63,1.19,0.75,18.41,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,12,21,355,79,1.19,0.83,0,0.96,1.19,1.14,0.07,0,0,0,0,0,0,0,0,0,0,,,,,,,
