 Daily soil water balance output for Olives in 186_Solano DAU_Co within 05_Sacramento River for WY 2015,,,,,,,,,,,,,,,,,,,,,,,Annual and in-season monthly output  for Olives in 186_Solano DAU_Co within 05_Sacramento River for WY 2015,,,,,
Year,Mon,Day,DOY, Area,OKc,IKc,CCKc,ETo,Kc,ETc,Pcp,Er,Spg,Espg,SWD,SWDx,FC,PWP,SWC, YT ,NA,,Year,Mon, Area,ETo,ETc,ETc
 #  , # , # ,  #,Acres,   ,   ,    , mm,mm, mm, mm,mm, mm, mm , mm, mm ,mm, mm, mm, mm, mm,,#  , # , Acres, mm, mm,acre-ft
2014,10,1,274,19,0.57,0.7,0,6.01,0.7,4.21,0,0,0,0,83.23,131.19,585.22,292.61,501.99,454.03,0,,2014,10,19,101.46,71.03,4.43
2014,10,2,275,19,0.52,0.7,0,4.13,0.7,2.89,0,0,0,0,86.12,131.19,585.22,292.61,499.1,454.03,0,,2014,11,19,43.45,43.60,2.72
2014,10,3,276,19,0.49,0.7,0,4.1,0.7,2.87,0,0,0,0,88.99,131.19,585.22,292.61,496.23,454.03,0,,2014,12,19,31.93,34.69,2.16
2014,10,4,277,19,0.46,0.7,0,4.11,0.7,2.88,0,0,0,0,91.87,131.19,585.22,292.61,493.35,454.03,0,,2015,1,19,32.71,22.91,1.43
2014,10,5,278,19,0.43,0.7,0,3.99,0.7,2.79,0,0,0,0,94.66,146.3,585.22,292.61,490.56,438.91,0,,2015,2,19,56.48,44.65,2.78
2014,10,6,279,19,0.41,0.7,0,4.02,0.7,2.81,0,0,0,0,97.47,146.3,585.22,292.61,487.74,438.91,0,,2015,3,19,103.75,79.22,4.94
2014,10,7,280,19,0.39,0.7,0,4.14,0.7,2.9,0,0,0,0,100.37,146.3,585.22,292.61,484.85,438.91,0,,2015,4,19,139.25,103.92,6.48
2014,10,8,281,19,0.37,0.7,0,4.75,0.7,3.33,0,0,0,0,103.7,146.3,585.22,292.61,481.52,438.91,0,,2015,5,19,156.10,109.26,6.81
2014,10,9,282,19,0.36,0.7,0,4.2,0.7,2.94,0,0,0,0,106.64,146.3,585.22,292.61,478.58,438.91,0,,2015,6,19,203.55,142.50,8.88
2014,10,10,283,19,0.35,0.7,0,3.66,0.7,2.56,0,0,0,0,109.2,146.3,585.22,292.61,476.02,438.91,0,,2015,7,19,210.84,147.59,9.20
2014,10,11,284,19,0.34,0.7,0,3.47,0.7,2.43,0,0,0,0,111.63,146.3,585.22,292.61,473.59,438.91,0,,2015,8,19,191.50,134.05,8.36
2014,10,12,285,19,0.32,0.7,0,6.52,0.7,4.56,0,0,0,0,116.19,146.3,585.22,292.61,469.03,438.91,0,,2015,9,19,147.50,103.28,6.44
2014,10,13,286,19,0.31,0.7,0,4.07,0.7,2.85,0,0,0,0,119.04,146.3,585.22,292.61,466.18,438.91,0,,,,,,,
2014,10,14,287,19,0.31,0.7,0,3,0.7,2.1,0,0,0,0,121.14,146.3,585.22,292.61,464.08,438.91,0,,,,,,,
2014,10,15,288,19,0.3,0.7,0,2.3,0.7,1.61,0.46,0.46,0,0,122.29,146.3,585.22,292.61,462.93,438.91,0,,,,,,,
2014,10,16,289,19,0.3,0.7,0,2.65,0.7,1.86,0.27,0.27,0,0,123.87,146.3,585.22,292.61,461.34,438.91,0,,,,,,,
2014,10,17,290,19,0.29,0.7,0,2.47,0.7,1.73,0,0,0,0,125.6,146.3,585.22,292.61,459.61,438.91,0,,,,,,,
2014,10,18,291,19,0.29,0.7,0,2.85,0.7,2,0,0,0,0,127.6,146.3,585.22,292.61,457.62,438.91,0,,,,,,,
2014,10,19,292,19,0.28,0.7,0,2.92,0.7,2.04,0,0,0,0,129.64,146.3,585.22,292.61,455.57,438.91,0,,,,,,,
