 Daily soil water balance output for Citrus & Subtropical in 185_Contra Costa DAU_Co within 06_San Joaquin River for WY 2015,,,,,,,,,,,,,,,,,,,,,,,Annual and in-season monthly output  for Citrus & Subtropical in 185_Contra Costa DAU_Co within 06_San Joaquin River for WY 2015,,,,,
Year,Mon,Day,DOY, Area,OKc,IKc,CCKc,ETo,Kc,ETc,Pcp,Er,Spg,Espg,SWD,SWDx,FC,PWP,SWC, YT ,NA,,Year,Mon, Area,ETo,ETc,ETc
 #  , # , # ,  #,Acres,   ,   ,    , mm,mm, mm, mm,mm, mm, mm , mm, mm ,mm, mm, mm, mm, mm,,#  , # , Acres, mm, mm,acre-ft
2014,10,1,274,4,0.08,0.7,0,5.56,0.7,3.89,0,0,0,0,41.14,86.02,373.08,186.54,331.94,287.06,0,,2014,10,4,100.46,70.34,0.92
2014,10,2,275,4,0.08,0.7,0,4.08,0.7,2.86,0,0,0,0,44,86.02,373.08,186.54,329.08,287.06,0,,2014,11,4,43.94,39.82,0.52
2014,10,3,276,4,0.08,0.7,0,4.13,0.7,2.89,0,0,0,0,46.89,86.02,373.08,186.54,326.19,287.06,0,,2014,12,4,32.25,35.14,0.46
2014,10,4,277,4,0.08,0.7,0,4.12,0.7,2.88,0,0,0,0,49.77,86.02,373.08,186.54,323.31,287.06,0,,2015,1,4,31.89,22.35,0.29
2014,10,5,278,4,0.08,0.7,0,3.97,0.7,2.78,0,0,0,0,52.55,86.02,373.08,186.54,320.53,287.06,0,,2015,2,4,56.06,45.33,0.59
2014,10,6,279,4,0.08,0.7,0,3.97,0.7,2.78,0,0,0,0,55.33,86.02,373.08,186.54,317.75,287.06,0,,2015,3,4,102.94,75.39,0.99
2014,10,7,280,4,0.08,0.7,0,4.08,0.7,2.86,0,0,0,0,58.18,86.02,373.08,186.54,314.89,287.06,0,,2015,4,4,136.61,103.32,1.36
2014,10,8,281,4,0.08,0.7,0,4.81,0.7,3.37,0,0,0,0,61.55,86.02,373.08,186.54,311.52,287.06,0,,2015,5,4,150.49,105.35,1.38
2014,10,9,282,4,0.08,0.7,0,4.12,0.7,2.88,0,0,0,0,64.44,86.02,373.08,186.54,308.64,287.06,0,,2015,6,4,196.51,137.55,1.81
2014,10,10,283,4,0.08,0.7,0,3.54,0.7,2.48,0,0,0,0,66.91,86.02,373.08,186.54,306.16,287.06,0,,2015,7,4,204.06,142.86,1.87
2014,10,11,284,4,0.08,0.7,0,3.45,0.7,2.42,0,0,0,0,69.33,86.02,373.08,186.54,303.75,287.06,0,,2015,8,4,187.50,131.26,1.72
2014,10,12,285,4,0.08,0.7,0,6.01,0.7,4.21,0,0,0,0,73.54,86.02,373.08,186.54,299.54,287.06,0,,2015,9,4,144.17,100.94,1.32
2014,10,13,286,4,0.08,0.7,0,3.98,0.7,2.79,0,0,0,0,76.32,86.02,373.08,186.54,296.75,287.06,0,,,,,,,
2014,10,14,287,4,0.08,0.7,0,3.08,0.7,2.16,0,0,0,0,78.48,86.02,373.08,186.54,294.6,287.06,0,,,,,,,
2014,10,15,288,4,0.08,0.7,0,2.4,0.7,1.68,0,0,0,0,80.16,86.02,373.08,186.54,292.92,287.06,0,,,,,,,
2014,10,16,289,4,0.08,0.7,0,2.69,0.7,1.88,0,0,0,0,82.04,86.02,373.08,186.54,291.04,287.06,0,,,,,,,
2014,10,17,290,4,0.08,0.7,0,2.49,0.7,1.74,0,0,0,0,83.78,86.02,373.08,186.54,289.29,287.06,0,,,,,,,
2014,10,18,291,4,0.08,0.7,0,2.85,0.7,2,0,0,0,0,85.78,86.02,373.08,186.54,287.3,287.06,0,,,,,,,
2014,10,19,292,4,0.08,0.7,0,2.85,0.7,2,0,0,0,0,0,86.02,373.08,186.54,373.08,287.06,87.77,,,,,,,
2014,10,20,293,4,0.08,0.7,0,2.16,0.7,1.51,0,0,0,0,1.51,86.02,373.08,186.54,371.56,287.06,0,,,,,,,
2014,10,21,294,4,0.08,0.7,0,2.66,0.7,1.86,0,0,0,0,3.37,86.02,373.08,186.54,369.7,287.06,0,,,,,,,
2014,10,22,295,4,0.08,0.7,0,2.54,0.7,1.78,0,0,0,0,5.15,86.02,373.08,186.54,367.92,287.06,0,,,,,,,
