 Daily soil water balance output for Alfalfa in 186_Sacramento DAU_Co within 05_Sacramento River for WY 2015,,,,,,,,,,,,,,,,,,,,,,,Annual and in-season monthly output  for Alfalfa in 186_Sacramento DAU_Co within 05_Sacramento River for WY 2015,,,,,
Year,Mon,Day,DOY, Area,OKc,IKc,CCKc,ETo,Kc,ETc,Pcp,Er,Spg,Espg,SWD,SWDx,FC,PWP,SWC, YT ,NA,,Year,Mon, Area,ETo,ETc,ETc
 #  , # , # ,  #,Acres,   ,   ,    , mm,mm, mm, mm,mm, mm, mm , mm, mm ,mm, mm, mm, mm, mm,,#  , # , Acres, mm, mm,acre-ft
2014,10,1,274,9455,0.57,1,0,5.96,1,5.96,0,0,0,0,59.93,126.09,601.67,300.83,541.74,475.58,0,,2014,10,9455,103.02,103.02,3195.72
2014,10,2,275,9455,0.52,1,0,4.15,1,4.15,0,0,0,0,64.08,126.09,601.67,300.83,537.59,475.58,0,,2014,11,9455,43.68,47.42,1470.98
2014,10,3,276,9455,0.48,1,0,4.14,1,4.14,0,0,0,0,68.22,126.09,601.67,300.83,533.45,475.58,0,,2014,12,9455,32.29,37.08,1150.23
2014,10,4,277,9455,0.45,1,0,4.17,1,4.17,0,0,0,0,72.39,126.09,601.67,300.83,529.28,475.58,0,,2015,1,9455,32.29,32.29,1001.65
2014,10,5,278,9455,0.43,1,0,4.03,1,4.03,0,0,0,0,76.42,126.09,601.67,300.83,525.25,475.58,0,,2015,2,9455,56.46,57.74,1791.11
2014,10,6,279,9455,0.41,1,0,4.09,1,4.09,0,0,0,0,80.51,126.09,601.67,300.83,521.16,475.58,0,,2015,3,9455,104.49,104.99,3256.83
2014,10,7,280,9455,0.39,1,0,4.24,1,4.24,0,0,0,0,84.75,126.09,601.67,300.83,516.92,475.58,0,,2015,4,9455,140.05,140.81,4367.97
2014,10,8,281,9455,0.37,1,0,4.92,1,4.92,0,0,0,0,89.67,126.09,601.67,300.83,512,475.58,0,,2015,5,9455,157.44,157.44,4883.84
2014,10,9,282,9455,0.36,1,0,4.33,1,4.33,0,0,0,0,94,126.09,601.67,300.83,507.67,475.58,0,,2015,6,9455,206.92,206.92,6418.73
2014,10,10,283,9455,0.34,1,0,3.75,1,3.75,0,0,0,0,97.75,126.09,601.67,300.83,503.92,475.58,0,,2015,7,9455,214.06,214.06,6640.21
2014,10,11,284,9455,0.33,1,0,3.53,1,3.53,0,0,0,0,101.28,126.09,601.67,300.83,500.39,475.58,0,,2015,8,9455,194.99,194.99,6048.66
2014,10,12,285,9455,0.32,1,0,6.45,1,6.45,0,0,0,0,107.73,126.09,601.67,300.83,493.94,475.58,0,,2015,9,9455,149.52,149.52,4638.16
2014,10,13,286,9455,0.31,1,0,4.08,1,4.08,0,0,0,0,111.81,126.09,601.67,300.83,489.86,475.58,0,,,,,,,
2014,10,14,287,9455,0.3,1,0,3.18,1,3.18,0,0,0,0,114.99,126.09,601.67,300.83,486.68,475.58,0,,,,,,,
2014,10,15,288,9455,0.3,1,0,2.39,1,2.39,0.15,0.15,0,0,117.23,126.09,601.67,300.83,484.44,475.58,0,,,,,,,
