 Daily soil water balance output for Turf_farm in 186_Yolo DAU_Co within 05_Sacramento River for WY 2015,,,,,,,,,,,,,,,,,,,,,,,Annual and in-season monthly output for Turf_farm in 186_Yolo DAU_Co within 05_Sacramento River for WY 2015,,,,,
Year,Mon,Day,DOY, Area,OKc,IKc,CCKc,ETo,Kc,ETc,Pcp,Er,Spg,Espg,SWD,SWDx,FC,PWP,SWC, YT ,NA,,Year,Mon, Area,ETo,ETc,ETc
 #  , # , # ,  #,Acres,   ,   ,    , mm,mm, mm, mm,mm, mm, mm , mm, mm ,mm, mm, mm, mm, mm,,#  , # , Acres, mm, mm,acre-ft
2014,10,1,274,238,0.56,0.85,0,6.18,0.85,5.25,0,0,0,0,0,47.26,201.17,100.58,201.17,153.9,50.18,,2014,10,238,103.42,87.91,68.64
2014,10,2,275,238,0.52,0.85,0,4.2,0.85,3.57,0,0,0,0,3.57,47.26,201.17,100.58,197.6,153.9,0,,2014,11,238,43.39,44.98,35.12
2014,10,3,276,238,0.48,0.85,0,4.14,0.85,3.52,0,0,0,0,7.09,47.26,201.17,100.58,194.08,153.9,0,,2014,12,238,32.08,35.35,27.60
2014,10,4,277,238,0.45,0.85,0,4.18,0.85,3.55,0,0,0,0,10.64,47.26,201.17,100.58,190.53,153.9,0,,2015,1,238,33.25,28.27,22.07
2014,10,5,278,238,0.43,0.85,0,4.06,0.85,3.45,0,0,0,0,14.09,47.26,201.17,100.58,187.08,153.9,0,,2015,2,238,56.91,51.27,40.03
2014,10,6,279,238,0.41,0.85,0,4.12,0.85,3.5,0,0,0,0,17.6,47.26,201.17,100.58,183.57,153.9,0,,2015,3,238,104.95,90.70,70.82
2014,10,7,280,238,0.39,0.85,0,4.25,0.85,3.61,0,0,0,0,21.21,47.26,201.17,100.58,179.96,153.9,0,,2015,4,238,140.99,123.00,96.04
2014,10,8,281,238,0.37,0.85,0,4.81,0.85,4.09,0,0,0,0,25.3,47.26,201.17,100.58,175.87,153.9,0,,2015,5,238,160.57,136.49,106.58
2014,10,9,282,238,0.35,0.85,0,4.33,0.85,3.68,0,0,0,0,28.98,47.26,201.17,100.58,172.19,153.9,0,,2015,6,238,209.56,178.13,139.09
2014,10,10,283,238,0.34,0.85,0,3.77,0.85,3.2,0,0,0,0,32.18,47.26,201.17,100.58,168.99,153.9,0,,2015,7,238,216.77,184.26,143.88
2014,10,11,284,238,0.33,0.85,0,3.53,0.85,3,0,0,0,0,35.18,47.26,201.17,100.58,165.99,153.9,0,,2015,8,238,196.26,166.82,130.26
2014,10,12,285,238,0.32,0.85,0,6.72,0.85,5.71,0,0,0,0,40.89,47.26,201.17,100.58,160.27,153.9,0,,2015,9,238,150.85,128.22,100.12
2014,10,13,286,238,0.31,0.85,0,4.16,0.85,3.54,0,0,0,0,44.43,47.26,201.17,100.58,156.74,153.9,0,,,,,,,
2014,10,14,287,238,0.3,0.85,0,3.14,0.85,2.67,0,0,0,0,47.1,47.26,201.17,100.58,154.07,153.9,0,,,,,,,
2014,10,15,288,238,0.3,0.85,0,2.28,0.85,1.94,1.75,1.75,0,0,0,47.26,201.17,100.58,201.17,153.9,47.29,,,,,,,
2014,10,16,289,238,0.29,0.85,0,2.67,0.85,2.27,0.08,0.08,0,0,2.19,47.26,201.17,100.58,198.98,153.9,0,,,,,,,
2014,10,17,290,238,0.29,0.85,0,2.51,0.85,2.13,0,0,0,0,4.32,47.26,201.17,100.58,196.85,153.9,0,,,,,,,
2014,10,18,291,238,0.29,0.85,0,2.9,0.85,2.47,0,0,0,0,6.79,47.26,201.17,100.58,194.38,153.9,0,,,,,,,
2014,10,19,292,238,0.28,0.85,0,3.02,0.85,2.57,0,0,0,0,9.36,47.26,201.17,100.58,191.81,153.9,0,,,,,,,
2014,10,20,293,238,0.28,0.85,0,2.28,0.85,1.94,0,0,0,0,11.29,47.26,201.17,100.58,189.88,153.9,0,,,,,,,
2014,10,21,294,238,0.27,0.85,0,2.62,0.85,2.23,0,0,0,0,13.52,47.26,201.17,100.58,187.65,153.9,0,,,,,,,
2014,10,22,295,238,0.27,0.85,0,2.57,0.85,2.18,0,0,0,0,15.7,47.26,201.17,100.58,185.46,153.9,0,,,,,,,
2014,10,23,296,238,0.27,0.85,0,2.45,0.85,2.08,0,0,0,0,17.79,47.26,201.17,100.58,183.38,153.9,0,,,,,,,
2014,10,24,297,238,0.26,0.85,0,2.62,0.85,2.23,0,0,0,0,20.01,47.26,201.17,100.58,181.15,153.9,0,,,,,,,
2014,10,25,298,238,0.26,0.85,0,2.31,0.85,1.96,0,0,0,0,21.98,47.26,201.17,100.58,179.19,153.9,0,,,,,,,
2014,10,26,299,238,0.26,0.85,0,2.62,0.85,2.23,2.42,2.42,0,0,21.78,47.26,201.17,100.58,179.38,153.9,0,,,,,,,
2014,10,27,300,238,0.26,0.85,0,2.46,0.85,2.09,0,0,0,0,23.88,47.26,201.17,100.58,177.29,153.9,0,,,,,,,
2014,10,28,301,238,0.25,0.85,0,2.35,0.85,2,0,0,0,0,25.87,47.26,201.17,100.58,175.3,153.9,0,,,,,,,
2014,10,29,302,238,0.25,0.85,0,2.4,0.85,2.04,0,0,0,0,27.91,47.26,201.17,100.58,173.26,153.9,0,,,,,,,
2014,10,30,303,238,0.25,0.85,0,2.55,0.85,2.17,0,0,0,0,30.08,47.26,201.17,100.58,171.09,153.9,0,,,,,,,
2014,10,31,304,238,0.25,0.85,0,1.22,0.85,1.04,0,0,0,0,31.12,47.26,201.17,100.58,170.05,153.9,0,,,,,,,
2014,11,1,305,238,1.15,0.85,0,1.85,1.15,2.12,9.51,9.51,0,0,23.73,47.26,201.17,100.58,177.44,153.9,0,,,,,,,
2014,11,2,306,238,1.14,0.85,0,2.22,1.14,2.53,0,0,0,0,26.26,47.26,201.17,100.58,174.91,153.9,0,,,,,,,
2014,11,3,307,238,1.14,0.85,0,1.82,1.14,2.08,0,0,0,0,28.33,47.26,201.17,100.58,172.84,153.9,0,,,,,,,
2014,11,4,308,238,1.01,0.85,0,1.76,1.01,1.77,0,0,0,0,30.1,47.26,201.17,100.58,171.07,153.9,0,,,,,,,
2014,11,5,309,238,0.91,0.85,0,1.77,0.91,1.6,0,0,0,0,31.71,47.26,201.17,100.58,169.46,153.9,0,,,,,,,
2014,11,6,310,238,0.82,0.85,0,1.95,0.85,1.66,0,0,0,0,33.36,47.26,201.17,100.58,167.8,153.9,0,,,,,,,
2014,11,7,311,238,0.76,0.85,0,2.02,0.85,1.72,0,0,0,0,35.08,47.26,201.17,100.58,166.09,153.9,0,,,,,,,
2014,11,8,312,238,0.71,0.85,0,1.91,0.85,1.62,0,0,0,0,36.7,47.26,201.17,100.58,164.46,153.9,0,,,,,,,
2014,11,9,313,238,0.67,0.85,0,1.87,0.85,1.59,0,0,0,0,38.29,47.26,201.17,100.58,162.87,153.9,0,,,,,,,
2014,11,10,314,238,0.63,0.85,0,2.04,0.85,1.73,0,0,0,0,40.03,47.26,201.17,100.58,161.14,153.9,0,,,,,,,
2014,11,11,315,238,0.61,0.85,0,1.51,0.85,1.28,0,0,0,0,41.31,47.26,201.17,100.58,159.86,153.9,0,,,,,,,
2014,11,12,316,238,0.59,0.85,0,1.4,0.85,1.19,0,0,0,0,42.5,47.26,201.17,100.58,158.67,153.9,0,,,,,,,
2014,11,13,317,238,1.18,0.85,0,0.94,1.18,1.11,3.18,3.18,0,0,40.43,47.26,201.17,100.58,160.74,153.9,0,,,,,,,
2014,11,14,318,238,1.17,0.85,0,1.24,1.17,1.45,2.3,2.3,0,0,39.58,47.26,201.17,100.58,161.58,153.9,0,,,,,,,
2014,11,15,319,238,1.17,0.85,0,1.23,1.17,1.44,0,0,0,0,41.02,47.26,201.17,100.58,160.14,153.9,0,,,,,,,
2014,11,16,320,238,1.16,0.85,0,2.03,1.16,2.35,0,0,0,0,43.38,47.26,201.17,100.58,157.79,153.9,0,,,,,,,
2014,11,17,321,238,1.11,0.85,0,1.87,1.11,2.07,0,0,0,0,45.45,47.26,201.17,100.58,155.72,153.9,0,,,,,,,
2014,11,18,322,238,1,0.85,0,1.42,1,1.42,0,0,0,0,46.87,47.26,201.17,100.58,154.29,153.9,0,,,,,,,
2014,11,19,323,238,0.95,0.85,0,1,0.95,0.95,0,0,0,0,0,47.26,201.17,100.58,201.17,153.9,47.82,,,,,,,
2014,11,20,324,238,1.19,0.85,0,0.63,1.19,0.75,3.48,0.75,0,0,0,50.29,201.17,100.58,201.17,150.88,0,,,,,,,
