 Daily soil water balance output for Alfalfa in 185_San Joaquin DAU_Co within 06_San Joaquin River for WY 2015,,,,,,,,,,,,,,,,,,,,,,,Annual and in-season monthly output for Alfalfa in 185_San Joaquin DAU_Co within 06_San Joaquin River for WY 2015,,,,,
Year,Mon,Day,DOY, Area,OKc,IKc,CCKc,ETo,Kc,ETc,Pcp,Er,Spg,Espg,SWD,SWDx,FC,PWP,SWC, YT ,NA,,Year,Mon, Area,ETo,ETc,ETc
 #  , # , # ,  #,Acres,   ,   ,    , mm,mm, mm, mm,mm, mm, mm , mm, mm ,mm, mm, mm, mm, mm,,#  , # , Acres, mm, mm,acre-ft
2014,10,1,274,44546,0.08,1,0,5.64,1,5.64,0,0,0,0,93.73,126.31,600.92,300.46,507.19,474.61,0,,2014,10,44546,104.06,104.06,15208.19
2014,10,2,275,44546,0.08,1,0,4.13,1,4.13,0,0,0,0,97.86,126.31,600.92,300.46,503.06,474.61,0,,2014,11,44546,44.11,47.73,6975.66
2014,10,3,276,44546,0.08,1,0,4.17,1,4.17,0,0,0,0,102.03,126.31,600.92,300.46,498.89,474.61,0,,2014,12,44546,32.86,37.14,5427.95
2014,10,4,277,44546,0.08,1,0,4.22,1,4.22,0,0,0,0,106.25,126.31,600.92,300.46,494.67,474.61,0,,2015,1,44546,31.82,31.82,4650.44
2014,10,5,278,44546,0.08,1,0,4.07,1,4.07,0,0,0,0,110.32,126.31,600.92,300.46,490.6,474.61,0,,2015,2,44546,55.90,57.19,8358.22
2014,10,6,279,44546,0.08,1,0,4.12,1,4.12,0,0,0,0,114.44,126.31,600.92,300.46,486.48,474.61,0,,2015,3,44546,105.04,105.55,15425.95
2014,10,7,280,44546,0.08,1,0,4.3,1,4.3,0,0,0,0,118.74,126.31,600.92,300.46,482.18,474.61,0,,2015,4,44546,139.80,140.85,20584.99
2014,10,8,281,44546,0.08,1,0,5.11,1,5.11,0,0,0,0,123.85,126.31,600.92,300.46,477.07,474.61,0,,2015,5,44546,156.12,156.12,22816.67
2014,10,9,282,44546,0.08,1,0,4.37,1,4.37,0,0,0,0,0,126.31,600.92,300.46,600.92,474.61,128.22,,2015,6,44546,205.59,205.59,30046.63
2014,10,10,283,44546,0.08,1,0,3.76,1,3.76,0,0,0,0,3.76,126.31,600.92,300.46,597.16,474.61,0,,2015,7,44546,212.75,212.75,31093.05
2014,10,11,284,44546,0.08,1,0,3.57,1,3.57,0,0,0,0,7.33,126.31,600.92,300.46,593.59,474.61,0,,2015,8,44546,195.07,195.07,28509.15
2014,10,12,285,44546,0.08,1,0,6.1,1,6.1,0,0,0,0,13.43,126.31,600.92,300.46,587.49,474.61,0,,2015,9,44546,149.12,149.12,21793.63
2014,10,13,286,44546,0.08,1,0,4.07,1,4.07,0,0,0,0,17.5,126.31,600.92,300.46,583.42,474.61,0,,,,,,,
2014,10,14,287,44546,0.08,1,0,3.32,1,3.32,0,0,0,0,20.82,126.31,600.92,300.46,580.1,474.61,0,,,,,,,
2014,10,15,288,44546,0.08,1,0,2.48,1,2.48,0,0,0,0,23.3,126.31,600.92,300.46,577.62,474.61,0,,,,,,,
