 Daily soil water balance output for Turf_farm in 185_San Joaquin DAU_Co within 06_San Joaquin River for WY 2015,,,,,,,,,,,,,,,,,,,,,,,Annual and in-season monthly output for Turf_farm in 185_San Joaquin DAU_Co within 06_San Joaquin River for WY 2015,,,,,
Year,Mon,Day,DOY, Area,OKc,IKc,CCKc,ETo,Kc,ETc,Pcp,Er,Spg,Espg,SWD,SWDx,FC,PWP,SWC, YT ,NA,,Year,Mon, Area,ETo,ETc,ETc
 #  , # , # ,  #,Acres,   ,   ,    , mm,mm, mm, mm,mm, mm, mm , mm, mm ,mm, mm, mm, mm, mm,,#  , # , Acres, mm, mm,acre-ft
2014,10,1,274,1583,0.08,0.85,0,5.64,0.85,4.79,0,0,0,0,4.79,56.87,241.4,120.7,236.61,184.54,0,,2014,10,1583,104.06,88.45,459.37
2014,10,2,275,1583,0.08,0.85,0,4.13,0.85,3.51,0,0,0,0,8.3,56.87,241.4,120.7,233.1,184.54,0,,2014,11,1583,44.11,45.56,236.62
2014,10,3,276,1583,0.08,0.85,0,4.17,0.85,3.54,0,0,0,0,11.85,56.87,241.4,120.7,229.55,184.54,0,,2014,12,1583,32.86,36.24,188.21
2014,10,4,277,1583,0.08,0.85,0,4.22,0.85,3.59,0,0,0,0,15.44,56.87,241.4,120.7,225.97,184.54,0,,2015,1,1583,31.82,27.05,140.49
2014,10,5,278,1583,0.08,0.85,0,4.07,0.85,3.46,0,0,0,0,18.9,56.87,241.4,120.7,222.51,184.54,0,,2015,2,1583,55.90,50.50,262.28
2014,10,6,279,1583,0.08,0.85,0,4.12,0.85,3.5,0,0,0,0,22.4,56.87,241.4,120.7,219,184.54,0,,2015,3,1583,105.04,90.83,471.73
2014,10,7,280,1583,0.08,0.85,0,4.3,0.85,3.66,0,0,0,0,26.05,56.87,241.4,120.7,215.35,184.54,0,,2015,4,1583,139.80,121.99,633.56
2014,10,8,281,1583,0.08,0.85,0,5.11,0.85,4.34,0,0,0,0,30.4,56.87,241.4,120.7,211.01,184.54,0,,2015,5,1583,156.12,132.71,689.24
2014,10,9,282,1583,0.08,0.85,0,4.37,0.85,3.71,0,0,0,0,34.11,56.87,241.4,120.7,207.29,184.54,0,,2015,6,1583,205.59,174.76,907.63
2014,10,10,283,1583,0.08,0.85,0,3.76,0.85,3.2,0,0,0,0,37.31,56.87,241.4,120.7,204.1,184.54,0,,2015,7,1583,212.75,180.82,939.10
2014,10,11,284,1583,0.08,0.85,0,3.57,0.85,3.03,0,0,0,0,40.34,56.87,241.4,120.7,201.06,184.54,0,,2015,8,1583,195.07,165.81,861.15
2014,10,12,285,1583,0.08,0.85,0,6.1,0.85,5.19,0,0,0,0,45.53,56.87,241.4,120.7,195.88,184.54,0,,2015,9,1583,149.12,126.76,658.34
2014,10,13,286,1583,0.08,0.85,0,4.07,0.85,3.46,0,0,0,0,48.99,56.87,241.4,120.7,192.42,184.54,0,,,,,,,
2014,10,14,287,1583,0.08,0.85,0,3.32,0.85,2.82,0,0,0,0,51.81,56.87,241.4,120.7,189.59,184.54,0,,,,,,,
2014,10,15,288,1583,0.08,0.85,0,2.48,0.85,2.11,0,0,0,0,53.92,56.87,241.4,120.7,187.49,184.54,0,,,,,,,
2014,10,16,289,1583,0.08,0.85,0,2.77,0.85,2.35,0,0,0,0,56.27,56.87,241.4,120.7,185.13,184.54,0,,,,,,,
2014,10,17,290,1583,0.08,0.85,0,2.57,0.85,2.18,0,0,0,0,0,56.87,241.4,120.7,241.4,184.54,58.45,,,,,,,
2014,10,18,291,1583,0.08,0.85,0,2.93,0.85,2.49,0,0,0,0,2.49,56.87,241.4,120.7,238.91,184.54,0,,,,,,,
2014,10,19,292,1583,0.08,0.85,0,2.95,0.85,2.51,0,0,0,0,5,56.87,241.4,120.7,236.4,184.54,0,,,,,,,
2014,10,20,293,1583,0.08,0.85,0,2.41,0.85,2.05,0,0,0,0,7.05,56.87,241.4,120.7,234.36,184.54,0,,,,,,,
2014,10,21,294,1583,0.08,0.85,0,2.78,0.85,2.36,0,0,0,0,9.41,56.87,241.4,120.7,231.99,184.54,0,,,,,,,
2014,10,22,295,1583,0.08,0.85,0,2.61,0.85,2.22,0,0,0,0,11.63,56.87,241.4,120.7,229.77,184.54,0,,,,,,,
2014,10,23,296,1583,0.08,0.85,0,2.6,0.85,2.21,0,0,0,0,13.84,56.87,241.4,120.7,227.56,184.54,0,,,,,,,
2014,10,24,297,1583,0.08,0.85,0,2.62,0.85,2.23,0,0,0,0,16.07,56.87,241.4,120.7,225.34,184.54,0,,,,,,,
2014,10,25,298,1583,0.08,0.85,0,2.22,0.85,1.89,0.03,0.03,0,0,17.92,56.87,241.4,120.7,223.48,184.54,0,,,,,,,
2014,10,26,299,1583,0.08,0.85,0,2.76,0.85,2.35,0.77,0.77,0,0,19.5,56.87,241.4,120.7,221.9,184.54,0,,,,,,,
2014,10,27,300,1583,0.08,0.85,0,2.56,0.85,2.18,0,0,0,0,21.67,56.87,241.4,120.7,219.73,184.54,0,,,,,,,
2014,10,28,301,1583,0.08,0.85,0,2.42,0.85,2.06,0,0,0,0,23.73,56.87,241.4,120.7,217.67,184.54,0,,,,,,,
2014,10,29,302,1583,0.08,0.85,0,2.46,0.85,2.09,0,0,0,0,25.82,56.87,241.4,120.7,215.58,184.54,0,,,,,,,
2014,10,30,303,1583,0.08,0.85,0,2.53,0.85,2.15,0,0,0,0,27.97,56.87,241.4,120.7,213.43,184.54,0,,,,,,,
2014,10,31,304,1583,0.08,0.85,0,1.44,0.85,1.22,0.38,0.38,0,0,28.82,56.87,241.4,120.7,212.59,184.54,0,,,,,,,
2014,11,1,305,1583,1.15,0.85,0,1.78,1.15,2.04,8.7,8.7,0,0,22.16,56.87,241.4,120.7,219.24,184.54,0,,,,,,,
2014,11,2,306,1583,1.14,0.85,0,2.19,1.14,2.5,0,0,0,0,24.66,56.87,241.4,120.7,216.74,184.54,0,,,,,,,
2014,11,3,307,1583,1.14,0.85,0,1.79,1.14,2.05,0,0,0,0,26.71,56.87,241.4,120.7,214.7,184.54,0,,,,,,,
2014,11,4,308,1583,1.02,0.85,0,1.75,1.02,1.78,0,0,0,0,28.48,56.87,241.4,120.7,212.92,184.54,0,,,,,,,
2014,11,5,309,1583,0.91,0.85,0,1.91,0.91,1.73,0,0,0,0,30.21,56.87,241.4,120.7,211.19,184.54,0,,,,,,,
2014,11,6,310,1583,0.83,0.85,0,1.94,0.85,1.65,0,0,0,0,31.86,56.87,241.4,120.7,209.54,184.54,0,,,,,,,
2014,11,7,311,1583,0.76,0.85,0,2.02,0.85,1.72,0,0,0,0,33.58,56.87,241.4,120.7,207.82,184.54,0,,,,,,,
2014,11,8,312,1583,0.71,0.85,0,1.86,0.85,1.58,0,0,0,0,35.16,56.87,241.4,120.7,206.24,184.54,0,,,,,,,
2014,11,9,313,1583,0.67,0.85,0,1.86,0.85,1.58,0,0,0,0,36.74,56.87,241.4,120.7,204.66,184.54,0,,,,,,,
2014,11,10,314,1583,0.64,0.85,0,1.86,0.85,1.58,0,0,0,0,38.32,56.87,241.4,120.7,203.08,184.54,0,,,,,,,
2014,11,11,315,1583,0.62,0.85,0,1.5,0.85,1.28,0,0,0,0,39.6,56.87,241.4,120.7,201.8,184.54,0,,,,,,,
2014,11,12,316,1583,0.59,0.85,0,1.55,0.85,1.32,0,0,0,0,40.91,56.87,241.4,120.7,200.49,184.54,0,,,,,,,
2014,11,13,317,1583,1.18,0.85,0,1.1,1.18,1.29,5.8,5.8,0,0,36.41,56.87,241.4,120.7,204.99,184.54,0,,,,,,,
2014,11,14,318,1583,1.16,0.85,0,1.42,1.16,1.65,1.33,1.33,0,0,36.73,56.87,241.4,120.7,204.67,184.54,0,,,,,,,
2014,11,15,319,1583,1.16,0.85,0,1.34,1.16,1.56,0,0,0,0,38.29,56.87,241.4,120.7,203.11,184.54,0,,,,,,,
2014,11,16,320,1583,1.16,0.85,0,1.88,1.16,2.18,0,0,0,0,40.47,60.35,241.4,120.7,200.93,181.05,0,,,,,,,
2014,11,17,321,1583,1.11,0.85,0,1.72,1.11,1.91,0,0,0,0,42.38,60.35,241.4,120.7,199.03,181.05,0,,,,,,,
