 Daily soil water balance output for Citrus & Subtropical in 186_Sacramento DAU_Co within 05_Sacramento River for WY 2015,,,,,,,,,,,,,,,,,,,,,,,Annual and in-season monthly output  for Citrus & Subtropical in 186_Sacramento DAU_Co within 05_Sacramento River for WY 2015,,,,,
Year,Mon,Day,DOY, Area,OKc,IKc,CCKc,ETo,Kc,ETc,Pcp,Er,Spg,Espg,SWD,SWDx,FC,PWP,SWC, YT ,NA,,Year,Mon, Area,ETo,ETc,ETc
 #  , # , # ,  #,Acres,   ,   ,    , mm,mm, mm, mm,mm, mm, mm , mm, mm ,mm, mm, mm, mm, mm,,#  , # , Acres, mm, mm,acre-ft
2014,10,1,274,2,0.57,0.95,0,5.96,0.95,5.66,0,0,0,0,0,99.54,416.97,208.48,416.97,317.43,104.02,,2014,10,2,103.02,97.87,0.64
2014,10,2,275,2,0.52,0.95,0,4.15,0.95,3.94,0,0,0,0,3.94,99.54,416.97,208.48,413.02,317.43,0,,2014,11,2,43.68,46.65,0.31
2014,10,3,276,2,0.48,0.95,0,4.14,0.95,3.93,0,0,0,0,7.88,99.54,416.97,208.48,409.09,317.43,0,,2014,12,2,32.29,36.90,0.24
2014,10,4,277,2,0.45,0.95,0,4.17,0.95,3.96,0,0,0,0,11.84,99.54,416.97,208.48,405.13,317.43,0,,2015,1,2,32.29,30.71,0.20
2014,10,5,278,2,0.43,0.95,0,4.03,0.95,3.83,0,0,0,0,15.67,99.54,416.97,208.48,401.3,317.43,0,,2015,2,2,56.46,55.46,0.36
2014,10,6,279,2,0.41,0.95,0,4.09,0.95,3.89,0,0,0,0,19.55,99.54,416.97,208.48,397.42,317.43,0,,2015,3,2,104.49,100.08,0.66
2014,10,7,280,2,0.39,0.95,0,4.24,0.95,4.03,0,0,0,0,23.58,99.54,416.97,208.48,393.39,317.43,0,,2015,4,2,140.05,134.33,0.88
2014,10,8,281,2,0.37,0.95,0,4.92,0.95,4.67,0,0,0,0,28.25,99.54,416.97,208.48,388.71,317.43,0,,2015,5,2,157.44,149.59,0.98
2014,10,9,282,2,0.36,0.95,0,4.33,0.95,4.11,0,0,0,0,32.37,99.54,416.97,208.48,384.6,317.43,0,,2015,6,2,206.92,196.60,1.29
2014,10,10,283,2,0.34,0.95,0,3.75,0.95,3.56,0,0,0,0,35.93,99.54,416.97,208.48,381.04,317.43,0,,2015,7,2,214.06,203.38,1.33
2014,10,11,284,2,0.33,0.95,0,3.53,0.95,3.35,0,0,0,0,39.28,99.54,416.97,208.48,377.68,317.43,0,,2015,8,2,194.99,185.23,1.22
2014,10,12,285,2,0.32,0.95,0,6.45,0.95,6.13,0,0,0,0,45.41,99.54,416.97,208.48,371.56,317.43,0,,2015,9,2,149.52,142.06,0.93
2014,10,13,286,2,0.31,0.95,0,4.08,0.95,3.88,0,0,0,0,49.29,99.54,416.97,208.48,367.68,317.43,0,,,,,,,
2014,10,14,287,2,0.3,0.95,0,3.18,0.95,3.02,0,0,0,0,52.31,99.54,416.97,208.48,364.66,317.43,0,,,,,,,
2014,10,15,288,2,0.3,0.95,0,2.39,0.95,2.27,0.15,0.15,0,0,54.43,99.54,416.97,208.48,362.54,317.43,0,,,,,,,
2014,10,16,289,2,0.29,0.95,0,2.7,0.95,2.57,0,0,0,0,56.99,99.54,416.97,208.48,359.97,317.43,0,,,,,,,
