 Daily soil water balance output for Pasture in 186_Yolo DAU_Co within 05_Sacramento River for WY 2015,,,,,,,,,,,,,,,,,,,,,,,Annual and in-season monthly output for Pasture in 186_Yolo DAU_Co within 05_Sacramento River for WY 2015,,,,,
Year,Mon,Day,DOY, Area,OKc,IKc,CCKc,ETo,Kc,ETc,Pcp,Er,Spg,Espg,SWD,SWDx,FC,PWP,SWC, YT ,NA,,Year,Mon, Area,ETo,ETc,ETc
 #  , # , # ,  #,Acres,   ,   ,    , mm,mm, mm, mm,mm, mm, mm , mm, mm ,mm, mm, mm, mm, mm,,#  , # , Acres, mm, mm,acre-ft
2014,10,1,274,9222,0.56,0.95,0,6.18,0.95,5.87,0,0,0,0,19.83,49.2,201.17,100.58,181.34,151.97,0,,2014,10,9222,103.42,98.24,2972.34
2014,10,2,275,9222,0.52,0.95,0,4.2,0.95,3.99,0,0,0,0,23.82,49.2,201.17,100.58,177.35,151.97,0,,2014,11,9222,43.39,46.33,1401.76
2014,10,3,276,9222,0.48,0.95,0,4.14,0.95,3.93,0,0,0,0,27.76,49.2,201.17,100.58,173.41,151.97,0,,2014,12,9222,32.08,35.92,1086.79
2014,10,4,277,9222,0.45,0.95,0,4.18,0.95,3.97,0,0,0,0,31.73,49.2,201.17,100.58,169.44,151.97,0,,2015,1,9222,33.25,31.60,956.09
2014,10,5,278,9222,0.43,0.95,0,4.06,0.95,3.86,0,0,0,0,35.58,49.2,201.17,100.58,165.58,151.97,0,,2015,2,9222,56.91,55.86,1690.09
2014,10,6,279,9222,0.41,0.95,0,4.12,0.95,3.91,0,0,0,0,39.5,49.2,201.17,100.58,161.67,151.97,0,,2015,3,9222,104.95,100.50,3040.72
2014,10,7,280,9222,0.39,0.95,0,4.25,0.95,4.04,0,0,0,0,43.54,49.2,201.17,100.58,157.63,151.97,0,,2015,4,9222,140.99,135.66,4104.52
2014,10,8,281,9222,0.37,0.95,0,4.81,0.95,4.57,0,0,0,0,48.1,49.2,201.17,100.58,153.06,151.97,0,,2015,5,9222,160.57,152.55,4615.54
2014,10,9,282,9222,0.35,0.95,0,4.33,0.95,4.11,0,0,0,0,0,49.2,201.17,100.58,201.17,151.97,52.22,,2015,6,9222,209.56,199.07,6023.04
2014,10,10,283,9222,0.34,0.95,0,3.77,0.95,3.58,0,0,0,0,3.58,49.2,201.17,100.58,197.59,151.97,0,,2015,7,9222,216.77,205.95,6231.20
2014,10,11,284,9222,0.33,0.95,0,3.53,0.95,3.35,0,0,0,0,6.94,49.2,201.17,100.58,194.23,151.97,0,,2015,8,9222,196.26,186.46,5641.52
