 Daily soil water balance output for Water Surface in 186_Solano DAU_Co within 05_Sacramento River for WY 2015,,,,,,,,,,,,,,,,,,,,,,,Annual and in-season monthly output for Water Surface in 186_Solano DAU_Co within 05_Sacramento River for WY 2015,,,,,
Year,Mon,Day,DOY, Area,OKc,IKc,CCKc,ETo,Kc,ETc,Pcp,Er,Spg,Espg,SWD,SWDx,FC,PWP,SWC, YT ,NA,,Year,Mon, Area,ETo,ETc,ETc
 #  , # , # ,  #,Acres,   ,   ,    , mm,mm, mm, mm,mm, mm, mm , mm, mm ,mm, mm, mm, mm, mm,,#  , # , Acres, mm, mm,acre-ft
2014,10,1,274,10206,0.57,1.1,0,6.01,1.1,6.61,0,0,0,0,0,0,0,0,0,0,0,,2014,10,10206,101.46,111.62,3737.51
2014,10,2,275,10206,0.52,1.1,0,4.13,1.1,4.54,0,0,0,0,0,0,0,0,0,0,0,,2014,11,10206,43.45,49.14,1645.42
2014,10,3,276,10206,0.49,1.1,0,4.1,1.1,4.51,0,0,0,0,0,0,0,0,0,0,0,,2014,12,10206,31.93,36.99,1238.58
2014,10,4,277,10206,0.46,1.1,0,4.11,1.1,4.52,0,0,0,0,0,0,0,0,0,0,0,,2015,1,10206,32.71,36.02,1206.10
2014,10,5,278,10206,0.43,1.1,0,3.99,1.1,4.39,0,0,0,0,0,0,0,0,0,0,0,,2015,2,10206,56.48,62.55,2094.44
2014,10,6,279,10206,0.41,1.1,0,4.02,1.1,4.42,0,0,0,0,0,0,0,0,0,0,0,,2015,3,10206,103.75,114.21,3824.24
2014,10,7,280,10206,0.39,1.1,0,4.14,1.1,4.55,0,0,0,0,0,0,0,0,0,0,0,,2015,4,10206,139.25,153.26,5131.80
2014,10,8,281,10206,0.37,1.1,0,4.75,1.1,5.23,0,0,0,0,0,0,0,0,0,0,0,,2015,5,10206,156.10,171.73,5750.25
2014,10,9,282,10206,0.36,1.1,0,4.2,1.1,4.62,0,0,0,0,0,0,0,0,0,0,0,,2015,6,10206,203.55,223.90,7497.12
2014,10,10,283,10206,0.35,1.1,0,3.66,1.1,4.03,0,0,0,0,0,0,0,0,0,0,0,,2015,7,10206,210.84,231.93,7766.00
2014,10,11,284,10206,0.34,1.1,0,3.47,1.1,3.82,0,0,0,0,0,0,0,0,0,0,0,,2015,8,10206,191.50,210.66,7053.79
2014,10,12,285,10206,0.32,1.1,0,6.52,1.1,7.17,0,0,0,0,0,0,0,0,0,0,0,,2015,9,10206,147.50,162.24,5432.49
2014,10,13,286,10206,0.31,1.1,0,4.07,1.1,4.48,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,14,287,10206,0.31,1.1,0,3,1.1,3.3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,15,288,10206,0.3,1.1,0,2.3,1.1,2.53,0.46,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,16,289,10206,0.3,1.1,0,2.65,1.1,2.92,0.27,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,10,17,290,10206,0.29,1.1,0,2.47,1.1,2.72,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
